username,Unnamed: 0,shortcode,display_url,edge_media_preview_like,comments_disabled,edge_media_to_comment,dimensions_height,dimensions_width,edge_media_to_caption,tags,taken_at_timestamp,shareable,popular_hashtags,mean_no_of_likes,mean_no_of_comments
muradosmann,2273,Bxc66PBhKr6,https://scontent-bom1-2.cdninstagram.com/vp/54e334018e198e5951813244ae11c3fd/5DA5316E/t51.2885-15/e35/s1080x1080/58468549_2236267783356333_3759179789848572341_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MjA0Mzc2NzQxOTQ3ODI1NjM3OA%3D%3D.2,166001,False,1392,1080,1080,#Followmeto the vibes of Mykonos caves with @natalyosmann ????,'Followmeto',1557856083,1,0,167480.1724137931,1239.4137931034486
muradosmann,2274,Bw4xk4ABrsg,https://scontent-bom1-2.cdninstagram.com/vp/2653680d185c417ce5613ae0c4872628/5DB89E2A/t51.2885-15/e35/57121114_2263541817266511_1036576723700573061_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&se=7&ig_cache_key=MjAzMzU5MzI3MDA2Nzk2ODgwMA%3D%3D.2,88429,False,945,1080,1080,"#Followmeto the little streets of Mykonos with @natalyosmann . Who loves Greece as we do? Went there for the first time ever last year. What are you favorite places in Greece?

?????

#???????????? ?? ??????? ??????? ???????. ??? ??? ?? ??? ? ?? ????? ??????? ? ??? ???? ?? ???? ?????? ???. ????? ???? ??????? ????? ????","'????????????', 'Followmeto'",1556643230,1,0,167480.1724137931,1239.4137931034486
muradosmann,2275,Bwr-850hi96,https://scontent-bom1-2.cdninstagram.com/vp/1b652b7201c3a80224786ee61ae6377e/5DAF3237/t51.2885-15/e35/59106377_297292711202714_3633217627536311198_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&se=7&ig_cache_key=MjAyOTk5MjkyMTE5NzMyNjIwMg%3D%3D.2,90421,False,585,1080,1080,#followmeto ???? Mykonos with @natalyosmann. Summer is approaching and we are remembering the vibes from the first time we went to this amazing island. Can�t wait to come back there. Thanks to the best hotel there for hosting us @cavotagoomykonos . This is not an ad - we really like this place :)!,'followmeto',1556214035,1,0,167480.1724137931,1239.4137931034486
muradosmann,2276,Bv4MAxEh9YU,https://scontent-bom1-2.cdninstagram.com/vp/454c5c1757608174edd9b027a268076d/5DB1E539/t51.2885-15/e35/54511890_424500011633908_889237186115911668_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&se=7&ig_cache_key=MjAxNTQxMzY2MjQ5NTc5MDYxMg%3D%3D.2,103962,False,2282,1080,1080,"#Followmeto Charyn Canyon with @natalyosmann.  Continuing to share images from the amazing Qazaqstan. Any followers that are from there? ???? ????????????????????????????????

#???????????? ? ????????? ?????? ? ??????????. ?????????? ??????????? ??? ?????? ?? ???????????? ??????????. ??? ?? ??????????? ? ??? ???????","'????????????', 'Followmeto'",1554476052,1,0,167480.1724137931,1239.4137931034486
muradosmann,2277,BvzMZKgBrIH,https://scontent-bom1-2.cdninstagram.com/vp/ccb694803db16dc537e04ed66c4bf983/5DA3BCE8/t51.2885-15/e35/54511757_148223589547859_1774580185031443027_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&se=7&ig_cache_key=MjAxNDAwNzk2NDE4NDUyMzI3MQ%3D%3D.2,91232,False,1158,1080,1080,"#Followmeto Qazaqstan Kaindy Lake. Love it�s blue colours and the trees sticking out of the cold water. Who has seen our video from Qazaqstan? Do you like it?

#???????????? ? ????? ?????? ? ?????????? ????. ??????�???????????? ???????????? ????? ? 1911 ????, ????? ?? ????? ????????????? ?????? ???? ????????? ????????. ?????????? ?????????????? ???????????? ??????????? ????? ? ????????? ? ???? ?????? ??????? ???, ?????? ? ??????. ????? ?????? ??? ?????? ????? - ?? ?? ??????, ??? ???? ????????? ???? ?????????.. ?????, ??? ??????? ??? ????? ?? ??????????? ???????????? :)","'????????????', 'Followmeto'",1554308480,1,0,167480.1724137931,1239.4137931034486
muradosmann,2278,BvrsJnYBRE_,https://scontent-bom1-2.cdninstagram.com/vp/1ceea9728bc4601ef00e33bc21e13563/5DC569F5/t51.2885-15/e35/54800695_400843050710928_4381895884459418459_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&se=7&ig_cache_key=MjAxMTg5NTgzMzM1MTc1NDA0Nw%3D%3D.2,102478,False,650,1350,1080,"#Followmeto Moscow which is our home, even though I was born in Dagestan (South of Russia)  and Nataly in Germany. Every time we try to show it differently. Tell us about your city and what do you like the most?

#seetheunseen #honorview20 @honorglobal 

??????, ??? ???, ???? ????? ? ?? ?????????, ? ?????? ?? ????????. ? ?????? ??? ??????? ??? ???????? ?????????. ???????? ??? ???? ????? ?????? ?? ? ??? ?? ?????? ?????? ????? ? ???.","'Followmeto', 'seetheunseen', 'honorview20'",1554056694,1,0,167480.1724137931,1239.4137931034486
muradosmann,2279,BvKGBW1hcVU,https://scontent-bom1-2.cdninstagram.com/vp/02128890ffdee6541175d29441594729/5DB98E8F/t51.2885-15/e35/53344744_338451836876726_979155668001543010_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&se=7&ig_cache_key=MjAwMjQzOTQ2NTgzODQyOTUyNA%3D%3D.2,123319,False,701,1192,1080,"#Followmeto Paris with @natalyosmann. No matter how many times we come to Paris, it opens itself up again and again from different sides and never leaves us indifferent. The city of contrasts, delicate taste and love mood. Do you like Paris?  # HonorView20

??????????

#???????????? ? ?????. ??????? ?? ??? ?? ?? ????????? ? ?????, ?? ??????????? ??? ?????? ? ??????? ?? ????????? ???????????. ????? ??????????, ??????? ????? ? ?????? ??????????? ??????????. ? ?? ?????? ?????? #?????????????????? #honorview20","'????????????', '??????????????????', 'Followmeto', 'honorview20'",1552929407,1,0,167480.1724137931,1239.4137931034486
muradosmann,2280,BvHupaUBpS_,https://scontent-bom1-2.cdninstagram.com/vp/94acf7bdb1a5b3ea722fd14a298efbd5/5DAD957B/t51.2885-15/e35/53442072_262135801376220_585063783296694992_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&se=8&ig_cache_key=MjAwMTc3MzcxNTI4MDc5NDgxNQ%3D%3D.2,86793,False,294,1080,1080,"#followmeto Daniel Korkor church in Ethiopia with @natalyosmann. When I saw an image of the priest standing on the edge of the cliff right by the entrance to his church I immediately added this place to our bucket list, so you must understand how excited I was when realised that we are going to this location in Ethiopia. There is a small Orthodox community up here, led by a 82 year old monk, who has been here since he was a teenager. It is a very spiritual place. #Seetheunseen, @honorglobal, #HonorView20

??????????????????????

#???????????? ? ?????????? ?????? ?????? ? @natalyismann. ?� ???????? ??????? ?� ??????� ????? ?????????? ???????? ?� ????? ??????????� ????? 120 ??????? ??????? 4-9 ?????. ?????????? ? ?????????? ?????? ? ??????????????? ??????,� ????? ???????????� ??????????? ?????????, ??? ??????? ? ????, ????????? ?????????? ??????????? ?? ?????????????????? ??????. ? ???? ?????? ?????? ?????? ???? ????????? ???????????? ?????? ?? ????? ? 82-?????? ???????, ??????? ????????? ??? ? ????????????? ????????. ??? ????? ???????? ?????. #seetheunseen, @honorglobal","'seetheunseen', 'followmeto', 'HonorView20', 'Seetheunseen', '????????????'",1552850044,1,0,167480.1724137931,1239.4137931034486
muradosmann,2281,Bu4JT-mB7OH,https://scontent-bom1-2.cdninstagram.com/vp/c962fe01d2b9950a9a32c1fd59739d89/5DBBBCCC/t51.2885-15/e35/53567472_357558361766632_7795947822833487013_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&se=7&ig_cache_key=MTk5NzM4NzM5MDAzNzUwNDkwMw%3D%3D.2,108530,False,483,1080,1080,"#Followmeto Ethiopia with @natalyosmann . Priests in Ethiopia are not only spiritual leaders, but often teachers and public figures. This priest gathers people of his village in the church and at the coffee ceremony every week 

they talk about religion, education, about the world as a whole. After conversations, they traditionally pray that God will give them clean water. Who is your #UnseenHero? Submit it to #honormade photo challenge. @honorglobal ????????????????????

?????????? ? ??????? - ??? ?? ?????? ???????? ??????, ?? ????? ??????? ? ???????????? ???????. ???? ????????? ???????? ????? ????? ??????? ? ?????? ? ?? ???????? ????????? ?????? ??????

??? ??????? ? ???????, ?? ???????????, ? ???? ? ?????. ????? ?????????? ??? ??????????? ???????, ????? ??? ??? ?? ?????? ????.","'UnseenHero', 'honormade', 'Followmeto'",1552327153,1,0,167480.1724137931,1239.4137931034486
muradosmann,2282,BujoXGWBodQ,https://scontent-bom1-2.cdninstagram.com/vp/0dd38e54a1e0421c7db41bb02ce59952/5DB22DDE/t51.2885-15/e35/51993804_373610359899651_1633456424776913150_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&se=7&ig_cache_key=MTk5MTYxMjk2OTQ0ODI3Nzg0MA%3D%3D.2,110104,False,645,1350,1080,"#Followmeto the Rice Field terraces in Bali. Many times we have been here and I must say that the real heroes here are the rice farmers as they are the architects of the islands landscape. These amazing people helped to make Bali what is is - for them Rice cycle is a life cycle here. Taken on the #HonorView20 in the #48MP AI Ultra Clarity mode. This year we will be mentoring the #SeeTheUnseen challenge and personally selecting the top 3 global winners who will each win an Honor View 20 smartphone. Participate in the #SeeTheUnseen and #HONORMade challenge so that I can see and select the images. The Challenge will continue till 25 of March! Check out @honorglobal to find out more. ????????????

#???????????? ?? ??????? ??????? ??????? ????. ????? ??? ?? ??? ???? ? ? ?????? ???????, ??? ??????? ????? ??? ??????? ???????, ??? ??? ?????? ??? ??????? ??????? ????? ???? ????, ??????? ?? ???????????? ????.","'48MP', 'SeeTheUnseen', 'HONORMade', 'HonorView20', '????????????', 'Followmeto'",1551638788,1,0,167480.1724137931,1239.4137931034486
muradosmann,2283,BuEjggbhzzy,https://scontent-bom1-2.cdninstagram.com/vp/c0985b4779cb6cbbf335776264bfb7e2/5DA5DDA6/t51.2885-15/e35/51658557_400595804009362_50240704237207193_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&se=7&ig_cache_key=MTk4Mjg2NTkwMTQyMjU5MTIxOA%3D%3D.2,98928,False,723,1350,1080,"#followmeto Gunung Kawi with @natalyosmann . Bali is a magic world of people, spirits, gods and demons. Spiritualism and Magic play a very important role in Balinese life. These Barong masks are believed to hold spiritual energy. 

#???????????? ? ?????????????? ???? ?????? ????. ???? - ??? ????????? ??? ?????, ?????, ????? ? ???????. ????????? ? ????? ?????? ????? ?????? ???? ? ????????? ?????. ?????????, ??? ??? ????? ??????? ???????? ???????? ???????.

@honorrus , #HonorView20, #??????????????????","'followmeto', '????????????', 'HonorView20', '??????????????????'",1550596057,1,0,167480.1724137931,1239.4137931034486
muradosmann,2284,BtlpEUPh9PB,https://scontent-bom1-2.cdninstagram.com/vp/a45b3ba8c2f28d04221808eec6a75add/5DC00B7B/t51.2885-15/e35/50338994_627967677665117_6063842452811016680_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&se=7&ig_cache_key=MTk3NDE2NDYyODE5MjA4OTAyNQ%3D%3D.2,125812,False,1591,1080,1080,"???????????????????? ???????????????? 

#Followmeto Moscow Cathedral Mosque with @natalyosmann. I wonder who is Muslim among our followers :)? #???????????? ?????? ? ?????????? ???????? ??????. ?????????, ???? ?? ????? ????? ????????? ???????????","'????????????', 'Followmeto'",1549558784,1,0,167480.1724137931,1239.4137931034486
muradosmann,2285,BtgmpaMB8ia,https://scontent-bom1-2.cdninstagram.com/vp/01cb452f0675ece01beb2d42395915fe/5DB6667A/t51.2885-15/e35/50746483_355674288372144_5022643746845758950_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&se=7&ig_cache_key=MTk3Mjc0NjYwODE3MzM2OTQ5OA%3D%3D.2,139018,False,1709,1080,1080,"???????????????????? ???????????????? 

#Followmeto the streets of Istanbul with @natalyosmann. Do we have any ????Turkish ???? followers here?



#??????????? ? ?????? ??????? ????????","'???????????', 'Followmeto'",1549389743,1,0,167480.1724137931,1239.4137931034486
muradosmann,2286,BtV35R4B6VK,https://scontent-bom1-2.cdninstagram.com/vp/81f327d2476ddee9ccdb0f2a3a2cc264/5DBF08BC/t51.2885-15/e35/50556885_765657047145112_5679450719287797820_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&se=8&ig_cache_key=MTk2OTcyNjI0MDgwNjM4MDg3NA%3D%3D.2,111736,False,931,1301,1080,"???????????????????? ???????????????? 

#Followmeto Istanbul Suleymaniye Mosque. That trip was my our one to Istanbul and We were absolutely blow away on so many levels. First time you come you might get a bit lost because of the size of the city and places you can visit - but you have to comeback several times to feel its energy and understand it. Photo was taken around 6 years ago and was my first time seeing a mosque of that size. @natalyosmann 

#??????????? ? ??????? ? ?????? ????????? ?????????????. ? ?????? ?????? ????????, ??????? ????????, ??? ?????? ???????? ????????????�� ????????? ??????? ?? ????? ????? ?????????? ????????. ?? ??????? ???? ????? ?????? ? ??????? ? ???? ????? ???????? ??????? ? ????? ???????.","'???????????', 'Followmeto'",1549029687,1,0,167480.1724137931,1239.4137931034486
muradosmann,2287,BtOpht5hd70,https://scontent-bom1-2.cdninstagram.com/vp/fec2db8eced7cee3af4ff2e6239453d1/5DADD451/t51.2885-15/e35/50823778_237840990451878_8150005885150431764_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&se=7&ig_cache_key=MTk2NzY5MjcyNDE0MDYyOTc0OA%3D%3D.2,144586,False,819,1080,1080,"#FollowMeTo the colored houses of old Stockholm on Stortorget square. We are in love with Swedish concept of life Lagom. Lagom means the harmony of internal and external, the perfect balance between work and rest, translated as ""just right"". This harmony has been preserved in the attitude of man to nature. In Sweden, people are serious about the environment, trying to save nature, and they are the first one who use innovations that go to the benefit not only man but also the environment. @oriflame_ru 

#???????????? ? ??????? ??????? ??????? ?????????? ?? ??????? ??????????. ?? ???????? ? ????????

?????????  ????? � �?????�. ????? � ??? ???????? ??????????? ? ????????, ????????? ??????????? ????? ??????? ? ???????, ??????????? ??? �? ????? ???�. ??? ???????? ??????????? ? ? ????????? ???????? ? ???????. ? ?????? ???????? ????????? ? ????????, ????????? ????????? ???????, ? ?????? ?????????? ?????????, ??????? ???? ?? ?????? ?? ?????? ????????, ?? ? ?????????? ?????. @oriflame_ru","'FollowMeTo', '????????????'",1548787273,1,0,167480.1724137931,1239.4137931034486
muradosmann,2288,BrqFrXQn68T,https://scontent-bom1-2.cdninstagram.com/vp/43088b5d58465be97e5d4530cf21ac27/5DB1C883/t51.2885-15/e35/47101803_360859091390662_2174808845726007790_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&se=7&ig_cache_key=MTkzOTM4NzU1OTY4MTQzNzQ1OQ%3D%3D.2,112504,False,605,1080,1080,"#followmeto Louvre with @natalyosmann . 

What is your favorite museum in the world? ???????????

????? ???? ???????????? ??? ????, ????? ?????? ???? ? ?? ??????? ????????? ????? ????? ????????????, ???????? ????? ????? ? ??????, ??? ???? ???????!  ????? ?????? ???????: ? ??? ???? ?????, ?? ???????????? � ?????????????, ? ? ???? ??? ???????? ?????????  #RemyMartinXO . 

?? ?????????? ???? ?? ????? ??????? ?????? ????, ?????????????? ? ???????????? ????. ?????????????, @natalyosmann ??????? ???? ???????, ? ?????? ?? ?????? ?? ?????????! ??? ???????? #onelifelivethem ??????????, ????? ????? ?????? ?? ??????? ? ???? ? ???? ????, ? 27 ??????? ?? ????? ??????? ?????????? :)

@remymartinrussia","'followmeto', 'onelifelivethem', 'RemyMartinXO'",1545413034,1,0,167480.1724137931,1239.4137931034486
muradosmann,2289,BrFzt2jHQi0,https://scontent-bom1-2.cdninstagram.com/vp/66fab9458a8d4092f25f23156ff889a0/5DB80845/t51.2885-15/e35/45932764_759832057725486_4493026060470653391_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&se=7&ig_cache_key=MTkyOTE3NTQ2NjcxNzgwODgyMA%3D%3D.2,204158,False,1544,1080,1080,"???????????????????? ???????????????? 

#Followmeto Granada, Alhambra. I wanted to continue telling you stories about our original photos. This was one of the first photos that we actually prepared for. We roamed streets of Granada in search of the local Flamenco outfits. Decided that it would be to much fuss if we put on a big Flamenco dress as there was nowhere to change there, so we went for scarf, skirt and this red fan. Even though this wasn�t the first picture in our series, it was after this one that we were put in such a spotlight and the project went viral. What do you think about this photo?

???????????

#???????????? ? ????? ???????, ?????? ?????????. ????????? ???????????? ??? ??????? ????????? ??????????. ??? ???? ???? ?? ?????? ??????????, ? ??????? ?? ?????? ???????????? ?????????????. ?? ?????? ?? ?????? ??????? ? ??????? ???????????? ???????? ????????. ??????, ??? ????????? ???????? ?????? ?? ?????? ????? ?? ????? ??????, ??? ??? ?????????? ???? ? ?????? ?? ????? ???? ?????, ??????? ?? ?????? ???????? ?????, ???????, ? ??????. ???????? ?? ??, ??? ???? ??? ?????? ?? ?????? ??????????, ?????? ??? ???????? ??????? ??????? ? ??? ?????? ?????????. ??? ?? ??????? ?? ???? ?????","'????????????', 'Followmeto'",1544195658,1,0,167480.1724137931,1239.4137931034486
muradosmann,2290,BppQYgynMml,https://scontent-bom1-2.cdninstagram.com/vp/455bd8095397deee0fe23cc05bbf3a9e/5DC56AC3/t51.2885-15/e35/43914881_434621947070990_1744593859135919015_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&se=7&ig_cache_key=MTkwMzEyNDM3MDc2MTIzODk0OQ%3D%3D.2,115364,False,841,1079,1080,#followmeto the Chongqing tea house. Traditions are really important in China. Here in this tea house people gather to play the ancient Chinese board game �Go�. Has anyone played it? What are the rules :)??,'followmeto',1541090125,1,0,167480.1724137931,1239.4137931034486
muradosmann,2291,Bo4YBpAnhVo,https://scontent-bom1-2.cdninstagram.com/vp/ecaaaf466ce8aef916a140cadbacbdca/5DAAD25E/t51.2885-15/e35/42812642_716717842023812_7504107726356105968_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&se=7&ig_cache_key=MTg4OTM2NTcwOTU1MTQ0MTI1Ng%3D%3D.2,104684,False,788,1080,1080,#followmeto the People�s Liberation Monument in Chongqing with @natalyosmann. This cosmopolitan city is full of different modern and hysterical mixtures. Thanks to the guys from CQIFS for inviting us to experience the city. Our philosophies match so it was easy to collaborate with you. #CQIFS #chongqing,"'followmeto', 'CQIFS', 'chongqing'",1539449965,1,0,167480.1724137931,1239.4137931034486
muradosmann,2292,BowklbAn_Kz,https://scontent-bom1-2.cdninstagram.com/vp/e2891abc62aebbf3ec6de8ef6fd47668/5DC14052/t51.2885-15/e35/42324392_167297164199418_841884559912671859_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&se=7&ig_cache_key=MTg4NzE2OTE0NTE2NDc4ODQwMw%3D%3D.2,142028,False,762,1350,1080,"Followmeto the night temples of Chongqing with @natalyosmann..love shooting them with a central perspective, so that these temples look like endless stairway to heaven...places like that fill me up with creative energy and gives me ideas. What are your secret places that broaden your creative mind? #Chongqing #CQIFS 

???????????? ? ?????? ????? ???????. ????? ??????? ? ??????????? ???????????? - ??? ?????? ??????? ??? ??????????? ???????? ? ????. ????? ????? ????????? ?????????? ???????? ? ??????, ? ????? ? ??? ??????? ????????? ??????","'CQIFS', 'Chongqing'",1539188114,1,0,167480.1724137931,1239.4137931034486
muradosmann,2293,BorjAhRnoTk,https://scontent-bom1-2.cdninstagram.com/vp/2bf8d2d92d41571560345aee76f291ac/5DAA9B18/t51.2885-15/e35/42078539_344161736156548_43477887053973518_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&se=7&ig_cache_key=MTg4NTc1NDgzNjM0MTY1NDc1Ng%3D%3D.2,180782,False,1146,1349,1080,"#followmeto Chongqing Hongyadong. The city continues to surprise me with its contrasts of modern buildings and historical ones. Here you find yourself in a totally cyberpunk city of the future. 

#Chongqing #CQIFS 

?????? ?? ????????? ????????. ????? ?????????? ? ????????? ?????????.","'followmeto', 'CQIFS', 'Chongqing'",1539019516,1,0,167480.1724137931,1239.4137931034486
muradosmann,2294,BoXAzaZH7CV,https://scontent-bom1-2.cdninstagram.com/vp/e293aed7a667fce5d96cc3cda1939321/5DA33216/t51.2885-15/e35/42713895_240371509971447_7961575052342037547_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&se=7&ig_cache_key=MTg3OTk3NDkwMjQ4MjU3OTYwNQ%3D%3D.2,112892,False,656,1080,1080,"#followmeto the new adventures in the city of Chongqing in China. Haven�t been to this city before, so it was our first time and we really loved it. First stop was this installation called �Love.Found� DO YOU LOVE PANDAS? ?? 

#chongqing #CQIFS



#???????????? ?? ?????? ????????????? ? ??????","'followmeto', 'chongqing', '????????????', 'CQIFS'",1538330494,1,0,167480.1724137931,1239.4137931034486
muradosmann,2295,BoHLX6sHBXY,https://scontent-bom1-2.cdninstagram.com/vp/74f54292a913139576d1a772423ea9da/5DBF1618/t51.2885-15/e35/41497873_1679873942122546_5723634203776601812_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&se=8&ig_cache_key=MTg3NTUxNzc5MTg5OTc1MTg5Ng%3D%3D.2,126375,False,669,1080,1080,"#followmeto Dagestan Babaku mountain with @natalyosmann. First I saw this mountain on the countless photos of our friend photographer who travels across Dagestan @photo_shapiev (by the way he takes amazing pictures on the nature of Dagestan and the remote villages). So since then I have decided that we must visit this place and climb this mountain. At that time I wasn�t doing my 10 000 steps a day program, so my stamina wasn�t at it�s best :) (now as you can see I am a perfect athlete almost competing in Iron man contests in my dreams). We took some horses there, which was a challenge, since they don�t really have horses and we had to ask local shepherd to bring them. Having called him like 10 times before arriving there to make sure that he has 9 horses we were under impression that the plan was finalised and we would arrive to the bottom of the mountain and then try climbing it. 

When we arrived there somehow the shepherd was a bit surprised that we came, even though we called him twice the night before. Somehow he only brought 4 horses so we had to minimise our group. So the trip full of adventures had started. Babaku mountain is one of the few in the world that has a pyramidal peak. You won�t find a lot of information about this mountain online though because of it�s remote location. Height of the mountain is 3997, but some adventurous people from what I heard - piled several stones up so that it would reach 4000m. Don�t think that this counts by the officials though :)).

????????????????????????

??????? ????? ? ?????? ??????????? (?? ????????? :)

????????",'followmeto',1537799165,1,0,167480.1724137931,1239.4137931034486
muradosmann,2296,Bn4Iml0nyR0,https://scontent-bom1-2.cdninstagram.com/vp/8c59681a491c7ad92057436d64a1a877/5DC0FF8A/t51.2885-15/e35/41485963_2097973870237508_4239070056419912553_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&se=7&ig_cache_key=MTg3MTI4MzQ4MTQ5NTkzODE2NA%3D%3D.2,143583,False,703,1080,1080,"#followmeto to abandoned village of Gamsutl. I must say that seeing a picture of this village online was one of the motivations for me to travel across Dagestan region. It is translated from the local Avar language as �at the foot of the khans fortress. In 50s people started to leave this village for a better life and it became abandoned. Nobody wanted to return to this place, nobody except only one person, and old man Abdulzhalil. He came back there around 13 years ago. His relatives tried to take him back to the bigger villages, but he always returned. He even called himself �Mayor of Gamsutl�. For several years he tried to revive this village, but unfortunately 3 years ago he had died. Nevertheless if you are ever in the area of Dagestan, this place is definitely worth visiting.



#???????????? ? ??????????? ??? ????????. ????? ??????, ?????-?? ????? ? ?????? ???????? ????? ???? ? ??? ?? ????? ??????? ?? ??????? ????? ????, ?????? ???-?? ???????? ??????? ?????? ? ??? ???????????? ? ??? ????.  ??? ????? ?? ?????? ??? ????? ? ??????? ??????? ??? ? ????? ???? ????? ?? ??????? ??????????? ??? ??????????? ?? ?????????. ? ???????? ? ????????? ??? ???????? �? ???????? ??????? ????????� ??? ??? ??? ?????? ???????? �???????????? ????�. ????? ?? ???? ?? ??????? ?????????, ????????? ?????? ???? ?? ??? ?????????, ??? ??? ?? ???? ? ???? ?????? ???? ?????? ???????. ? 50-? ????? ?????? ?????? ?? ???? ??????? ? ??????? ?????? ????? ? ??? ???????. ?????, ?? ????? ????????????, ????? ????? ??????? ???????????. ?? ???????? ???? ???-?? 13 ??? ????? ? ????? ???? ???? ? ????, ????? ????. ??? ???????????? ????? ??? ? ???? ? ????? ??????? ???? ? ????, ?? ?? ??? ????? ? ????? ????????, ???? ??????? ???? ????? ????????. ? ????????? ? ???? ??? ? ?? ?????????? ????????? ??? ????, ?? ???? 3 ???? ?????. ??? ?? ????? ??????????? ??????? ???????? ??? ????? ???? ?? ????? ????????? ? ?????????","'followmeto', '????????????'",1537294396,1,0,167480.1724137931,1239.4137931034486
muradosmann,2297,BnwAatNH7i4,https://scontent-bom1-2.cdninstagram.com/vp/362ba7c091922d966266976647301888/5DC131D2/t51.2885-15/e35/40998570_2080367318890782_6821319891734021465_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&se=7&ig_cache_key=MTg2ODk5NTY4MDYwMzcxNTc2OA%3D%3D.2,143228,False,611,1080,1080,"#followmeto Dagestan Sulak canyon with @natalyosmann. Have you checked our video from Dagestan yet? Link in Bio and on IG TV. This region has so many different places, canyons, lakes, mountains, remote abandoned villages. 

#???????????? ? ????????? ?????? ? ?????????? ????????????? ? ?????????. ??????????? ??????? ? ????, ??????? ??????????? ???. ??????? ????, ?????????? ??? ???????. ???? ?? ???????????? ???????? ? ????????? ?????? ?? 120 ?????? ?????? ??????????? ???????? ??????? :). ?? ???? ?? ?? ??? ?? ?????????? ??????????? ?????????????. ????? ????? ?????????? ? ??????? ????? ? ????????? ????????. ????? ??????????? ?????????? ?????, ??? ?? ???????. ?????? ???? ?? ?????? ?????? ? ???????.","'followmeto', '????????????'",1537021668,1,0,167480.1724137931,1239.4137931034486
muradosmann,2298,BnoxBJtnrM1,https://scontent-bom1-2.cdninstagram.com/vp/42a09aa7a98ed52826c021be79cf545b/5DB41D3A/t51.2885-15/e35/40372960_255523198434537_4057058586384231686_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&se=7&ig_cache_key=MTg2Njk1NzYyODk3MjY0MzEyNQ%3D%3D.2,201990,False,1793,1077,1080,"#followmeto the land of Dagestan with @natalyosmann. We are starting to share content from Dagestan, Russia and it is  extremely important for me as I was born in this region in a city called Makhachkala. This photo was taken in the Kubachi region which is famous for it�s silversmiths who had been welding beautiful swords for centuries, passing the traditional secret skills from farther to son. These women wake up almost every morning at dawn and go to the local spring in the mountain to collect water. Tomorrow we will be sharing video from this trip and I would love to hear your thoughts and comments. We dressed up Nataly in a local outfit and tried making the same way as these women. I must say that these jugs are quite heavy when they are filled with water



#c??????????? ?? ????? ????????? ? @natalyosmann. ??? ???? ??? ??????? ???? ????? ??????, ?????? ???, ?? ?????? ?? ??, ??? ? ??????? ? ????????? - ? ??????? ?? ????? ?????? ????????? ? ?? ????? ??? ??????????? ???????. ?????? ???? ?? ??????? ? ??????? ??????, ??????? ???????? ?? ???? ???. ?????? ??? ???????? ?????? ?? ??????? ???????-???????, ??????? ?????? ?????????? ??????? ? ?????. ??? ??????? ?? ??????????, ????? ?????? ???? ??????????? ? ???????, ????? ????????? ??????? ?????. ?? ???????? ?????? ? ???????????? ?????? ? ??????????? ????????? ???? ????. ?????? ????????? ??????? - ????? ????? ???????? :) ??????? ?????? ???????????- ?????, ????????? - ????l?","'followmeto', 'c???????????'",1536778714,1,0,167480.1724137931,1239.4137931034486
muradosmann,2299,BnjnmbQHpZn,https://scontent-bom1-2.cdninstagram.com/vp/d396f7edfd37b4f9e51ae1d7ea7f5dbb/5DB102CD/t51.2885-15/e35/40251222_651151978618534_3962708245365847278_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&se=7&ig_cache_key=MTg2NTUwODgzNTA3NzAzNTYyMw%3D%3D.2,147066,False,1166,1350,1080,"#followmeto the world of �Stranger Things� collaboration with @ivvnwong. Have you watched all the seasons :)?

What is your favorite tv series? ????????????#???????????? ? ??? �????? ???????? ???�. ??? ??????? ??? ?????? :)?

????? ??? ??????? ???????","'followmeto', '????????????'",1536606004,1,0,167480.1724137931,1239.4137931034486
